,69,
482835212,0,
482849772,1,
482864340,57,
482879936,48,
482895536,43,
482911136,47,
482926736,42,
482942336,27,
482957932,0,
482972492,0,
482987064,0,
483001612,0,
483016172,6,
483030736,50,
483046336,57,
483061936,41,
483077536,64,
483093136,54,
483108732,0,
483123300,0,
483137856,0,
483152416,0,
483166972,38,
483182576,27,
483198176,65,
483213772,53,
483229376,54,
483244976,53,
483260576,38,
483276176,38,
483291776,0,
483306332,0,
483320904,0,
483335456,0,
483350016,30,
483365612,46,
483381216,0,
483395780,67,
483411376,59,
483426976,53,
483442572,39,
483458176,0,
483472736,0,
483487296,0,
483501856,0,
483516428,0,
483530976,38,
483546572,60,
483562176,59,
483577772,54,
483593376,61,
483608976,51,
483624576,30,
483640176,0,
483654736,0,
483669296,0,
483683860,0,
483698412,31,
483714016,43,
483729616,72,
483745216,43,
483760812,44,
483776416,42,
483792016,0,
483806576,0,
483821136,0,
483835696,0,
483850264,0,
483864816,52,
483880416,43,
483896016,45,
483911612,54,
483927212,46,
483942816,46,
483958416,23,
483974016,8,
483988580,0,
484003136,0,
484017700,0,
484032252,5,
484046812,69,
484062412,62,
484078016,47,
484093616,43,
484109216,17,
484124816,0,
484139380,0,
484153936,0,
484168496,0,
484183064,13,
484198656,0,
484213212,60,
484228816,69,
484244412,50,
484260016,51,
484275616,29,
484291216,0,
484305772,0,
484320336,0,
484334896,0,
484349456,64,
484365056,42,
484380652,68,
484396252,63,
484411856,59,
484427452,42,
484443052,55,
484458656,50,
484474256,17,
484489852,0,
484504412,0,
484518984,0,
484533536,0,
484548096,65,
484563692,65,
484579296,49,
484594896,34,
484610492,59,
484626096,49,
484641692,40,
484657296,0,
484671856,0,
484686416,0,
484700976,0,
484715544,12,
484731136,58,
484746736,33,
484762336,78,
484777932,58,
484793532,48,
484809136,15,
484824732,4,
484839292,0,
484853856,0,
484868412,0,
484882972,44,
484898576,10,
484914184,61,
484929776,60,
484945376,17,
484960976,50,
484976572,54,
484992176,10,
485007776,0,
485022332,0,
485036892,0,
485051464,0,
485066020,6,
485080580,70,
485096172,71,
485111772,59,
485127376,62,
485142976,51,
485158576,35,
485174176,16,
485189776,0,
485204336,0,
485218900,0,
485233456,0,
485248024,28,
485263616,8,
485278176,53,
485293776,58,
485309372,32,
485324976,18,
485340576,0,
485355136,0,
485369696,0,
485384260,0,
485398816,12,
485414416,47,
485430016,61,
485445612,72,
485461212,59,
485476816,28,
485492412,61,
485508016,0,
485522576,0,
485537136,0,
485551696,0,
485566256,41,
485581860,0,
485596420,64,
485612016,57,
485627616,45,
485643212,38,
485658816,23,
485674416,0,
485688980,0,
485703536,0,
485718096,0,
485732656,0,
485747216,53,
485762812,70,
485778412,54,
485794016,51,
485809612,55,
485825216,50,
485840812,0,
485855376,0,
485869940,0,
485884496,0,
485899056,0,
485913624,19,
485929216,62,
485944816,13,
485960416,52,
485976016,52,
485991616,26,
486007216,0,
486021780,0,
486036336,0,
486050896,0,
486065456,0,
486080016,33,
486095612,58,
486111212,49,
486126816,56,
486142416,51,
486158012,45,
486173612,10,
486189212,0,
486203780,0,
486218336,0,
486232896,0,
486247464,24,
486263056,72,
486278652,37,
486294256,40,
486309852,47,
486325456,41,
486341056,9,
486355616,0,
486370176,0,
486384736,0,
486399296,0,
486413856,69,
486429452,66,
486445064,41,
486460656,53,
486476256,55,
486491856,65,
486507452,50,
486523056,0,
486537616,0,
486552176,0,
486566736,0,
486581304,35,
486596896,66,
486612496,53,
486628096,75,
486643696,52,
486659292,44,
486674896,54,
486690492,0,
486705052,0,
486719616,0,
486734176,0,
486748736,0,
486763292,53,
486778896,44,
486794492,61,
486810096,64,
486825696,53,
486841296,26,
486856896,0,
486871460,2,
486886016,0,
486900576,0,
486915140,0,
486929700,44,
486945296,48,
486960896,66,
486976492,56,
486992096,61,
487007696,28,
487023292,0,
487037852,0,
487052420,0,
487066976,0,
487081536,62,
487097136,13,
487112740,43,
487128336,62,
487143936,39,
487159532,35,
487175132,45,
487190736,2,
487205296,0,
487219860,0,
487234416,0,
487248972,0,
487263536,36,
487279136,45,
487294732,34,
487310344,64,
487325936,32,
487341532,47,
487357132,6,
487371692,0,
487386260,0,
487400820,0,
487415376,0,
487429936,31,
487445540,69,
487461136,62,
487476732,35,
487492336,56,
487507932,35,
487523536,0,
487538096,0,
487552660,0,
487567216,0,
487581776,0,
487596336,34,
487611936,35,
487627532,70,
487643144,38,
487658736,50,
487674336,54,
487689936,0,
487704492,0,
487719056,0,
487733616,0,
487748176,37,
487763776,60,
487779376,39,
487794976,55,
487810572,64,
487826176,42,
487841772,56,
487857372,40,
487872976,0,
487887532,0,
487902092,0,
487916656,0,
487931216,10,
487946812,12,
487962412,53,
487978016,75,
487993612,48,
488009216,47,
488024816,36,
488040412,2,
488054976,0,
488069536,0,
488084096,0,
488098656,0,
488113220,39,
488128816,60,
488144416,43,
488160012,51,
488175624,54,
488191216,51,
488206812,0,
488221376,0,
488235940,0,
488250496,0,
488265056,31,
488280652,41,
488296256,35,
488311860,43,
488327452,33,
488343056,27,
488358656,58,
488374256,57,
488389856,42,
488405456,1,
488420012,0,
488434572,0,
488449136,0,
488463692,27,
488479296,60,
488494896,40,
488510496,53,
488526096,45,
488541696,47,
488557292,54,
488572892,0,
488587460,0,
488602016,0,
488616576,0,
488631136,0,
488645700,45,
488661296,64,
488676892,59,
488692496,61,
488708104,48,
488723696,33,
488739296,19,
488754896,0,
488769452,0,
488784016,0,
488798580,0,
488813136,0,
488827696,38,
488843300,54,
488858896,59,
488874496,19,
488890092,0,
488904652,0,
488919216,0,
488933776,0,
488948336,0,
488962896,0,
488977464,67,
488993056,54,
489008656,60,
489024252,21,
489039856,0,
489054416,0,
489068976,0,
489083540,0,
489098096,0,
489112656,53,
489128256,53,
489143856,72,
489159456,51,
489175056,43,
489190656,30,
489206256,45,
489221856,0,
489236412,0,
489250976,0,
489265540,0,
489280096,15,
489295692,35,
489311296,61,
489326896,68,
489342496,59,
489358096,58,
489373704,46,
489389296,0,
489403860,0,
489418412,0,
489432972,0,
489447536,26,
489463136,56,
489478736,58,
489494336,59,
489509936,16,
489525536,37,
489541136,19,
489556732,45,
489572336,0,
489586896,0,
489601456,0,
489616020,0,
489630576,0,
489645136,33,
489660736,54,
489676336,51,
489691936,57,
489707540,62,
489723136,28,
489738732,0,
489753296,0,
489767856,0,
489782416,0,
489796976,27,
489812576,8,
489827132,66,
489842736,55,
489858332,57,
489873936,29,
489889532,0,
489904092,0,
489918660,0,
489933216,0,
489947776,0,
489962336,32,
489977936,56,
489993532,23,
490009136,55,
490024732,53,
490040336,23,
490055936,37,
490071536,0,
490086092,0,
490100652,0,
490115216,0,
490129776,0,
490144336,65,
490159936,78,
490175540,54,
490191136,40,
490206736,39,
490222332,0,
490236892,0,
490251460,0,
490266016,0,
490280576,29,
490296176,36,
490311776,0,
490326336,53,
490341936,51,
490357532,50,
490373136,54,
490388736,37,
490404336,0,
490418892,0,
490433452,0,
490448016,0,
490462576,61,
490478176,62,
490493776,68,
490509380,30,
490524976,22,
490540572,46,
490556172,0,
490570732,0,
490585296,0,
490599856,0,
490614420,0,
490628976,63,
490644576,49,
490660176,17,
490675776,55,
490691376,48,
490706976,56,
490722572,0,
490737132,0,
490751696,0,
490766256,0,
490780816,0,
490795380,52,
490810976,68,
490826572,71,
490842176,55,
490857776,59,
490873376,33,
490888976,0,
490903532,0,
490918096,0,
490932656,0,
490947220,0,
490961776,69,
490977376,66,
490992976,72,
491008576,61,
491024172,46,
491039780,28,
491055376,0,
491069936,0,
491084492,0,
491099052,0,
491113616,0,
491128176,36,
491143772,49,
491159372,58,
491174976,38,
491190572,44,
491206176,37,
491221772,0,
491236332,0,
491250896,0,
491265460,0,
491280020,0,
491294576,38,
491310176,48,
491325776,52,
491341376,34,
491356976,38,
491372580,14,
491388176,0,
491402736,0,
491417292,0,
491431852,0,
491446420,7,
491460976,57,
491476576,29,
491492176,30,
491507780,51,
491523372,31,
491538976,53,
491554576,0,
491569132,0,
491583696,0,
491598256,0,
491612820,3,
491627372,54,
491642976,19,
491658576,57,
491674176,38,
491689772,17,
491705376,0,
491719936,0,
491734496,0,
491749052,0,
491763612,24,
491779216,10,
491794816,57,
491810416,34,
491826016,53,
491841616,22,
491857216,47,
491872816,35,
491888416,0,
491902988,0,
491917536,0,
491932096,0,
491946660,0,
491961216,50,
491976816,66,
491992416,26,
492008016,56,
492023616,59,
492039216,52,
492054816,23,
492070416,16,
492086016,0,
492100572,0,
492115140,0,
492129700,0,
492144256,32,
492159856,77,
492175456,64,
492191056,46,
492206656,54,
492222252,50,
492237860,0,
492252416,0,
492266976,0,
492281532,0,
492296092,20,
492311696,7,
492326260,68,
492341856,63,
492357452,50,
492373056,47,
492388652,0,
492403212,0,
492417776,0,
492432336,0,
492446896,0,
492461456,33,
492477056,50,
492492652,65,
492508252,37,
492523856,51,
492539456,9,
492554012,1,
492568588,0,
492583136,0,
492597696,0,
492612256,20,
492627856,71,
492643452,64,
492659056,19,
492674656,37,
492690252,27,
492705856,62,
492721452,0,
492736012,0,
492750576,0,
492765136,0,
492779696,26,
492795296,20,
492810896,29,
492826492,59,
492842096,26,
492857696,49,
492873296,56,
492888896,50,
492904500,31,
492920096,0,
492934656,0,
492949212,0,
492963772,0,
492978336,49,
492993936,67,
493009536,52,
493025136,34,
493040736,49,
493056336,60,
493071936,41,
493087532,21,
493103136,0,
493117696,0,
493132256,0,
493146812,0,
493161372,30,
493176976,69,
493192576,41,
493208176,39,
493223772,46,
493239376,15,
493254976,0,
493269536,0,
493284092,0,
493298652,0,
493313216,0,
493327776,37,
493343376,69,
493358976,47,
493374576,31,
493390176,28,
493405772,52,
493421376,19,
493436980,0,
493451536,0,
493466096,0,
493480652,0,
493495212,43,
493510816,65,
493526416,52,
493542016,64,
493557612,44,
493573212,39,
493588816,61,
493604416,40,
493620016,0,
493634584,0,
493649136,0,
493663696,0,
493678252,32,
493693856,32,
493709456,54,
493725056,43,
493740652,56,
493756252,57,
493771856,56,
493787452,16,
493803056,0,
493817612,0,
493832172,0,
493846736,0,
493861296,20,
493876896,47,
493892492,57,
493908096,41,
493923696,23,
493939296,7,
493953852,0,
493968424,0,
493982976,0,
493997540,0,
494012092,1,
494026652,29,
494042252,31,
494057856,39,
494073456,45,
494089056,19,
494104656,43,
494120256,0,
494134816,0,
494149372,0,
494163932,0,
494178496,15,
494194096,22,
494209692,42,
494225296,50,
494240896,46,
494256496,34,
494272096,43,
494287692,0,
494302264,0,
494316816,0,
494331376,0,
494345932,44,
494361532,23,
494377136,40,
494392732,38,
494408336,0,
494422892,63,
494438496,62,
494454096,0,
494468656,0,
494483212,0,
494497772,0,
494512336,7,
494526896,27,
494542496,50,
494558092,20,
494573696,47,
494589296,53,
494604892,42,
494620492,0,
494635064,0,
494649616,0,
494664176,0,
494678732,0,
494693292,58,
494708896,39,
494724492,56,
494740096,53,
494755692,49,
494771296,30,
494786896,0,
494801460,0,
494816012,0,
494830572,0,
494845136,62,
494860732,43,
494876336,70,
494891936,52,
494907536,41,
494923136,24,
494938732,7,
494953292,0,
494967864,0,
494982416,0,
494996976,0,
495011532,6,
495026092,64,
495041696,69,
495057296,49,
495072892,50,
495088492,33,
495104096,0,
495118652,0,
495133212,0,
495147776,0,
495162336,11,
495177936,3,
495192496,71,
495208096,54,
495223692,37,
495239292,49,
495254896,60,
495270496,31,
495286096,0,
495300664,0,
495315216,0,
495329776,0,
495344332,47,
495359932,57,
495375536,69,
495391136,64,
495406732,53,
495422332,59,
495437936,35,
495453532,0,
495468092,0,
495482652,0,
495497228,0,
495511776,0,
495526336,36,
495541936,54,
495557536,62,
495573136,37,
495588732,35,
495604336,0,
495618896,0,
495633464,0,
495648016,0,
495662580,0,
495677132,21,
495692732,64,
495708332,67,
495723936,56,
495739536,42,
495755132,49,
495770736,0,
495785296,0,
495799856,0,
495814412,0,
495828972,0,
495843536,61,
495859136,44,
495874736,38,
495890336,56,
495905936,44,
495921532,64,
495937136,0,
495951692,0,
495966264,0,
495980816,0,
495995376,0,
496009932,22,
496025532,39,
496041136,55,
496056736,33,
496072336,44,
496087936,18,
496103536,0,
496118096,0,
496132656,0,
496147212,0,
496161772,17,
496177376,0,
496191936,59,
496207536,40,
496223136,55,
496238736,35,
496254336,53,
496269936,13,
496285532,0,
496300104,0,
496314656,0,
496329216,0,
496343772,7,
496358332,50,
496373936,28,
496389536,23,
496405136,32,
496420732,32,
496436336,0,
496450896,0,
496465460,0,
496480012,0,
496494572,0,
496509136,60,
496524736,33,
496540336,53,
496555936,60,
496571536,41,
496587136,0,
496601700,0,
496616256,0,
496630824,0,
496645376,0,
496659940,39,
496675532,70,
496691136,69,
496706736,63,
496722336,65,
496737932,36,
496753532,0,
496768100,0,
496782656,0,
496797216,0,
496811772,1,
496826332,24,
496841936,43,
496857536,52,
496873136,33,
496888736,36,
496904332,41,
496919936,0,
496934496,0,
496949056,0,
496963624,0,
496978176,0,
496992740,62,
497008332,74,
497023936,0,
497038496,22,
497054096,7,
497068660,0,
497083216,0,
497097784,0,
497112336,0,
497126896,60,
497142496,58,
497158096,47,
497173696,31,
497189296,55,
497204892,50,
497220496,34,
497236096,0,
497250660,0,
497265216,0,
497279776,0,
497294348,10,
497309936,12,
497325536,62,
497341132,55,
497356732,62,
497372332,48,
497387936,48,
497403536,0,
497418096,0,
497432652,0,
497447212,0,
497461776,0,
497476332,65,
497491932,59,
497507532,69,
497523136,51,
497538732,40,
497554336,0,
497568896,0,
497583456,0,
497598016,0,
497612576,0,
497627148,67,
497642736,63,
497658336,59,
497673936,22,
497689532,24,
497705136,45,
497720732,54,
497736336,0,
497750892,0,
497765456,0,
497780016,0,
497794576,27,
497810172,59,
497825776,41,
497841372,56,
497856976,59,
497872572,50,
497888172,34,
497903776,17,
497919376,0,
497933936,0,
497948496,0,
497963064,0,
497977616,0,
497992176,50,
498007776,56,
498023372,60,
498038976,47,
498054572,54,
498070176,0,
498084736,0,
498099300,0,
498113856,0,
498128416,18,
498144012,49,
498159624,25,
498175216,62,
498190812,70,
498206416,66,
498222016,43,
498237616,57,
498253216,0,
498267776,0,
498282336,0,
498296904,0,
498311456,22,
498327056,0,
498341612,59,
498357212,77,
498372816,62,
498388416,55,
498404012,16,
498419616,14,
498435216,0,
498449772,0,
498464332,0,
498478892,0,
498493464,33,
498509056,35,
498524652,65,
498540256,75,
498555852,56,
498571452,50,
498587056,3,
498601612,0,
498616172,0,
498630736,0,
498645296,0,
498659860,55,
498675452,57,
498691056,64,
498706656,49,
498722256,46,
498737852,27,
498753452,3,
498768016,0,
498782580,0,
498797136,0,
498811696,0,
498826264,24,
498841856,69,
498857456,55,
498873056,44,
498888652,41,
498904252,55,
498919856,0,
498934412,0,
498948972,0,
498963536,0,
498978096,0,
498992656,9,
499007212,75,
499022812,56,
499038416,53,
499054016,22,
499069616,0,
499084176,0,
499098736,0,
499113296,0,
499127860,0,
499142412,55,
499158024,62,
499173616,48,
499189216,32,
499204816,48,
499220412,38,
499236016,0,
499250576,0,
499265136,0,
499279696,0,
499294264,26,
